SKU1,CODIGO2,TIPO3,MULTIPLO4,DESCRIPCION5,EXISTENCIA6,UM7,COSTO_PROMEDIO8
2010010601,17501130510013,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 601 NEGRO,184221.99,PZ,1.20688
2010010602,17501130514196,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 602 NEGRO MEZCLILLA,19121,PZ,1.65325
2010010604,17501130510020,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 604 ROJO ESCARLATA,13269,PZ,1.58205
2010010605,17501130510037,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 605 ROJO OSCURO,8928,PZ,1.67226
2010010606,17501130510044,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 606 AZUL MARINO,105543,PZ,1.66942
2010010608,17501130510068,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 608 GRIS OSCURO,7493,PZ,1.21214
2010010610,17501130510075,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 610 VERDE OSCURO,11059.99,PZ,1.39257
2010010611,17501130510082,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 611 CASTAÑO CLARO,5482,PZ,0.81914
2010010612,17501130510099,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 612 AMARILLO,5449,PZ,0.94588
2010010613,17501130510105,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 613 ROSA MEXICANO,8517,PZ,2.24941
2010010616,17501130510129,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 616 ROSA,3343,PZ,1.07292
2010010618,17501130510143,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 618 NARANJA,6731,PZ,1.29794
2010010623,17501130510174,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 623 AZUL CLARO,5515,PZ,0.89068
2010010624,17501130510181,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 624 ROJO CLARO,8557,PZ,1.61
2010010626,17501130510204,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 626 CASTAÑO OSCURO,15791,PZ,1.58067
2010010627,17501130510211,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 627 VIOLETA AZULADO,10316,PZ,1.6209
2010010628,17501130510228,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 628 AZUL OSCURO,14716,PZ,1.81772
2010010632,17501130510242,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 632 AZUL DE AZUR,3456,PZ,1.58116
2010010646,17501130510280,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 646 BEIGE,9276,PZ,0.80841
2010010655,17501130511744,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 655 AZUL MEZCLILLA,28447,PZ,1.07583
2010010656,17501130560001,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 656 AZUL OSCURO MEZCLILLA,5967,PZ,1.75669
2010010667,17501130510327,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 667 VERDE ULTRAMAR,3027,PZ,1.37859
2010010668,17501130510334,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 668  TILO,3530,PZ,0.69756
2010010675,17501130510341,A,100,CORRUGADO 100 COLORANTE MARIPOSA PASTILLA 32 GRS --- 675 KHAKI,5545,PZ,1.16933
2010021601A,27501130525090,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 601 NEGRO,141518,PZ,1.78492
2010021602A,27501130525106,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 602 NEGRO MEZCLILLA,26281,PZ,2.18877
2010021604A,27501130525113,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 604 ROJO ESCARLATA,18058,PZ,1.81159
2010021605A,27501130525120,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 605 ROJO OSCURO,8784,PZ,2.04688
2010021606A,27501130525137,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 606 AZUL MARINO,93865,PZ,2.10413
2010021608A,27501130525144,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 608 GRIS OSCURO,11634,PZ,1.66257
2010021610A,27501130525151,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 610 VERDE OSCURO,10342,PZ,2.01288
2010021611A,27501130525168,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 611 CASTAÑO CLARO,5982,PZ,1.57246
2010021612A,27501130525175,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 612 AMARILLO,9191,PZ,2.46248
2010021613A,27501130515008,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 613 ROSA MEXICANO,28266,PZ,2.43252
2010021616A,27501130525182,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 616 ROSA,9529,PZ,1.48347
2010021618A,27501130525199,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 618 NARANJA,7701,PZ,1.55878
2010021623A,27501130525212,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 623 AZUL CLARO,33648,PZ,1.44643
2010021624A,27501130525229,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 624 ROJO CLARO,11746,PZ,2.0662
2010021626A,27501130525243,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 626 CASTAÑO OSCURO,20368,PZ,1.86433
2010021627A,27501130525250,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 627 VIOLETA AZULADO,8703,PZ,2.38673
2010021628A,27501130525267,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 628 AZUL OSCURO,17089,PZ,2.40804
2010021632A,27501130525274,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 632 AZUL DE AZUR,5767,PZ,1.91923
2010021646A,27501130525281,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 646 BEIGE,8693,PZ,1.45287
2010021655A,27501130525298,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 655 AZUL MEZCLILLA,23382,PZ,1.55887
2010021656A,27501130525304,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 656 AZUL OSCURO MEZCLILLA,13751,PZ,2.61647
2010021667A,27501130525311,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 667 VERDE ULTRAMAR,26885,PZ,2.02676
2010021668A,27501130582192,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 668 TILO,4989,PZ,1.34709
2010021675A,27501130577297,A,100,CORRUGADO 100 COLORANTE MARIPOSA CRISTALES 32 GRS --- 675 KAKHI,5511,PZ,1.81448
2010060101,27501130576061,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 101 NEGRO,8193,PZ,5.9556
2010060104,27501130525427,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 104 ROJO,4526,PZ,3.63029
2010060106,27501130525397,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 106 AZUL MARINO,4865,PZ,5.53621
2010060109,27501130525434,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 109 GRIS,4019,PZ,3.04303
2010060110,27501130525410,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 110 VERDE,2296,PZ,3.52421
2010060111,27501130525496,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 111 BEIGE,4109,PZ,2.57487
2010060112,27501130525458,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 112 AMARILLO,1334,PZ,3.60501
2010060116,27501130525465,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 116 ROSA,2622,PZ,2.48049
2010060118,27501130525489,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 118 NARANJA,4312,PZ,3.40153
2010060123,27501130525472,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 123 AZUL CLARO,2482,PZ,2.27501
2010060127,27501130525519,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 127 VIOLETA,1869,PZ,3.68501
2010060155,27501130525526,A,100,CORRUGADO 100 COLORANTE MARIPOSA MULTIFIBRA 28 GRS --- 155 AZUL INDIGO,4283,PZ,3.64674
2050070001,27501130589658,A,15,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  TURQUESA,555,PZ,9.02043
2050070002,27501130589665,A,15,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  FIUSHA,290,PZ,11.15042
2050070003,27501130589672,A,15,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  MORADO,273,PZ,9.43254
2050070004,27501130589689,A,15,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  VERDE,1139,PZ,9.45051
2050070005,27501130589696,A,15,CORRUGADO 15 MARIPOSA TIE-DYE 6G ---  AMARILLO,1149,PZ,9.09227
2080020000,27501130516418,A,80,CORRUGADO 80 FIJADOR HAGEFIXER 50G --- -- ,7428,PZ,1.3455
2150193100,27501130581973,A,100,CORRUGADO 100 REVITALIZADOR DE BLANCOS --- -- ,26276,PZ,1.68235
2150193101,27501130585124,A,60,CORRUGADO 60 REVITALIZADOR DE BLANCOS TIRA --- -- ---,135,PZ,27.00725
2020020001,17501130512314,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 1 NEGRO,11665.0041,PZ,3.63837
2020020005,17501130512352,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 5 ROJO AMAPOLA,1267,PZ,2.58616
2020020006,17501130512369,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 6 VERDE OSCURO,3589,PZ,2.57893
2020020007,17501130512376,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 7 ROJO OSCURO,2915,PZ,1.98114
2020020009,17501130512390,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 9 GRIS OSCURO,2817,PZ,2.24275
2020020011,17501130512413,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 11 AZUL CLARO,3044,PZ,0.99955
2020020012,17501130512420,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 12 CREMA,2211,PZ,0.77839
2020020015,17501130512451,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 15 NARANJA,1424,PZ,1.61615
2020020016,17501130512468,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 16 AMARILLO ORO,2948,PZ,1.52664
2020020019,17501130512499,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 19 AZUL OSCURO,1733,PZ,3.6192
2020020020,17501130512505,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 20 ROSA,3135,PZ,1.52384
2020020021,17501130512512,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 21 AZUL MARINO,5087,PZ,3.24252
2020020026,17501130512567,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 26 AZUL ACIANO,3212,PZ,2.66384
2020020029,17501130512598,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 29 ROJO OCRE,1,PZ,10.08
2020020031,17501130512611,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 31 KAKHI,2198,PZ,1.04954
2020020036,17501130512666,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 36 ROJO CEREZA,41,PZ,0.87625
2020020037,17501130512673,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 37 GRIS ACERO,3,PZ,1.83
2020020038,17501130512680,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 38 CORZO,22,PZ,7.12003
2020020039,17501130512697,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 39 VERDE RUSO,2249,PZ,13.22
2020020041,17501130512710,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 41 VIOLETA AZULADO,581,PZ,2.30043
2020020042,17501130512727,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 42 AZUL TURQUESA,2102,PZ,2.86924
2020020043,17501130512734,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 43 AZUL (BLUE),892,PZ,4.28732
2020020044,17501130512741,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 44 PARDO BISMARCK,0,PZ,1.54
2020020045,17501130512758,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 45 PARDO CASTAÑO,0,PZ,0
2020020046,17501130512765,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 46 VERDE OLIVA,102,PZ,1.83964
2020020049,17501130512796,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 49 CAFÉ,1407,PZ,3.02308
2020020050,17501130512802,A,100,CORRUGADO 100 COLORANTE CITOCOL SOBRE 20G --- 50 CARDENAL,2313,PZ,2.52993
2020010001,17501130511218,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 1 NEGRO,20546,PZ,3.1994
2020010004,27501130588217,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 4 HELIOTROPO,749,PZ,5.81093
2020010005,17501130511256,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 5 ROJO AMAPOLA,7000,PZ,2.36418
2020010006,17501130511263,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 6 VERDE OSCURO,2311,PZ,1.77227
2020010007,17501130511270,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 7 ROJO OSCURO,4081,PZ,1.39036
2020010009,17501130511294,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 9 GRIS OSCURO,4716,PZ,1.54375
2020010010,27501130589108,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 10 ROJO SALMON,-77,PZ,10.38194
2020010011,17501130511317,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 11 AZUL CLARO,4061,PZ,0.84434
2020010012,17501130511324,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 12 CREMA,1462,PZ,0.51125
2020010013,27501130589009,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 13 AZUL PAVO REAL,1358,PZ,3.73548
2020010014,27501130589016,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 14 MORENO MODA,237,PZ,3.65366
2020010015,17501130511355,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 15 NARANJA,5207,PZ,1.29727
2020010016,17501130511362,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 16 AMARILLO ORO,6084,PZ,1.26095
2020010018,27501130589023,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 18 MORENO OSCURO,57,PZ,2.83083
2020010019,17501130511393,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 19 AZUL OSCURO,14625,PZ,3.88407
2020010020,17501130511409,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 20 ROSA,4151,PZ,1.14922
2020010021,17501130511416,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 21 AZUL MARINO,19322,PZ,3.13594
2020010022,27501130588446,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 22 GRIS CLARO,1220,PZ,5.2506
2020010024,27501130588224,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 24 VIOLETA ROJIZO,1468,PZ,3.37202
2020010025,27501130588231,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 25 FLOR DE TILO,494,PZ,2.76164
2020010026,17501130511461,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 26 AZUL ACIANO,3328,PZ,2.04846
2020010029,17501130511492,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 29 ROJO OCRE,2915,PZ,8.43007
2020010031,17501130511515,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 31 KAKHI,7439,PZ,0.83327
2020010033,27501130589030,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 33 VERDE CARDENILLO,123.87,PZ,5.10251
2020010036,17501130511560,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 36 ROJO CEREZA,62,PZ,4.92
2020010037,17501130511577,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 37 GRIS ACERO,1067,PZ,3.41879
2020010038,17501130511584,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 38 CORZO,3719,PZ,0.25
2020010039,17501130511591,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 39 VERDE RUSO,2594,PZ,11.04
2020010041,17501130511614,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 41 VIOLETA AZULADO,5706,PZ,1.99806
2020010042,17501130511621,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 42 AZUL TURQUESA,6523,PZ,2.20254
2020010043,17501130511638,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 43 AZUL (BLUE),6060,PZ,2.8954
2020010044,17501130511645,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 44 PARDO BISMARCK,502,PZ,6.7901
2020010045,17501130511652,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 45 PARDO CASTAÑO,290,PZ,13.62
2020010046,17501130511669,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 25G  --- 46 VERDE OLIVA,4611,PZ,0.99013
2020010049,17501130511690,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 49 CAFÉ,4899,PZ,1.92622
2020010050,17501130511706,A,100,CORRUGADO 100 COLORANTE CITOCOL PASTILLA 22G  --- 50 CARDENAL,5668,PZ,2.33316
2060011001,27501130578843,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G --- ´01 NEGRO,1812,PZ,2.05118
2060011008,27501130578850,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  ROJO,2584,PZ,1.23445
2060011006,27501130578867,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  AZUL MARINO,1418,PZ,1.89336
2060011004,27501130578874,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  VERDE,4710,PZ,1.37059
2060011002,27501130578881,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  ROSA,5212,PZ,0.89057
2060011005,27501130578898,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  AZUL INDIGO,4081,PZ,1.22933
2060011007,27501130578904,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  CAFE,1731,PZ,1.3654
2060011003,27501130578911,A,100,CORRUGADO 100 COLORANTE COLIBRI SOBRE 28G ---  ROSA MEXICANO,5264,PZ,0.99623
2090300000,27501130520002,A,144,CORRUGADO 144 FIJADOR BURMOL 8 ML ---  ,605,PZ,5.63234
0,27501130574647,A,100,CORRUGADO 100 DECOLORAL 20 GRS ---  ,#N/D,#N/D,#N/D
1320912010,27501130583144,A,12,CORRUGADO 12 VELA LISA S/BAÑO 1.3 X 11 CM SIN AROMA  BLANCO,83,PZ,37.68126
1320921010,17501130571786,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  BLANCO,465,PZ,6.7805
1320921037,17501130572653,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  CREMA,512,PZ,6.26888
1320921050,17501130572646,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  ROSA,-518,PZ,7.17172
1320921060,17501130571816,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  ROJO,465,PZ,7.32481
1320921071,17501130571809,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  AZUL CLARO,341,PZ,7.18225
1320921038,27501130589214,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  AMARILLO,111,PZ,6.26724
1320921163,27501130584691,A,66,CORRUGADO 66 VELA LISA C/BAÑO 1.3 X 11 CM SIN AROMA  MORADO,1035,PZ,16.53295
2300910000,27501130577228,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 1.3 X 11 CM SIN AROMA  SURTIDO,0,PZ,0
2310920111,27501130585087,A,100,CORRUGADO 100 VELA DE CUMPLEAÑOS BLANCA NIEVES SIN AROMA  BLANCO,1479,PZ,1.60506
2310920112,27501130585094,A,100,CORRUGADO 100 VELA DE CUMPLEAÑOS BLANCA NIEVES SIN AROMA  ROSA,795,PZ,1.39668
2310920113,27501130585100,A,100,CORRUGADO 100 VELA DE CUMPLEAÑOS BLANCA NIEVES SIN AROMA  AZUL CLARO,829,PZ,1.81631
2300911313,17501130559654,A,40,"CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  BCO, VDE, AMA Y ROSA FOSFORESCENTES",3814,PZ,2.30032
2300911410,17501130583130,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  BLANCO,2473,PZ,2.62206
2300910037,17501130583154,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  CREMA,280,PZ,10.29468
2300910050,17501130583161,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  ROSA,245,PZ,10.12518
2300910060,17501130583178,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  ROJO,70,PZ,10.54386
2300910071,17501130583185,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  AZUL CLARO,204,PZ,10.15971
2300911451,27501130585063,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  VERDE NEÓN,129,PZ,0.72155
2300911452,27501130585070,A,40,CORRUGADO 40 VELA POSADA CAJA C/20 .9 X 9.5 CM APROX SIN AROMA  AMARILLO NEÓN,206,PZ,0.82888
2150860010,17501130572349,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  BLANCO,3492,PZ,39.03542
2150860037,17501130572356,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  CREMA,2069,PZ,28.85634
7.50113E+12,17501130572387,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  ROSA,#N/D,#N/D,#N/D
2150860060,17501130572394,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  ROJO,1759,PZ,39.40409
2150860040,17501130572370,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  NARANJA,759,PZ,27.46638
2150860038,17501130572363,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  AMARILLO,1204,PZ,31.80648
2150860085,17501130572417,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  VERDE OSCURO,1105,PZ,30.61907
2150860115,17501130573322,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  AZUL OSCURO,458,PZ,25.20651
2150860071,17501130572400,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  AZUL CLARO,1124,PZ,30.04688
2150860165,17501130572448,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  LILA,277,PZ,29.10516
2150860163,17501130572431,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  MORADO,3246,PZ,7.74428
2150860166,17501130572455,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  TINTO,293,PZ,32.72297
2150860232,17501130579485,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  FIUCSIA,1383,PZ,29.58918
2150870087,17501130579478,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  VERDE LIMÓN,412,PZ,32.14569
2150860234,17501130579492,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  AZUL TURQUESA,278,PZ,28.04802
2150860233,27501130589085,A,10,CORRUGADO 10 VELA ESPIRAL 2.2 X 23 CM C/19 SIN AROMA  VERDE MANZANA,756,PZ,29.98528
1320891130,17501130571199,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   ORO,175,PZ,46.7942
1320891138,17501130571205,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   PLATA,358,PZ,44.28375
1320891140,17501130581938,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   ROJO METÁLICO,110,PZ,39.39748
1320891143,17501130581969,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   VERDE METÁLICO,59,PZ,124.36333
1320891142,17501130581952,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   AZUL METÁLICO,156,PZ,38.55804
1320891141,17501130581945,A,16,CORRUGADO 16 VELA ESPIRAL 2.2 X 23 CM METÁLICA   MORADO METÁLICO,177,PZ,46.05944
2150861010,27501130588309,A,10,CORRUGADO 10 VELA ESPIRAL CORTA C/19 2.2X20CM SIN AROMA  BLANCO,1588,PZ,24.6483
2150861060,27501130588330,A,10,CORRUGADO 10 VELA ESPIRAL CORTA C/19 2.2X20CM SIN AROMA  ROJO ,1484,PZ,19.77995
2150861050,27501130588347,A,10,CORRUGADO 10 VELA ESPIRAL CORTA C/19 2.2X20CM SIN AROMA  ROSA,522,PZ,21.82293
2150861163,27501130588323,A,10,CORRUGADO 10 VELA ESPIRAL CORTA C/19 2.2X20CM SIN AROMA  MORADO,598,PZ,24.08922
2150861037,27501130588316,A,10,CORRUGADO 10 VELA ESPIRAL CORTA C/19 2.2X20CM SIN AROMA  CREMA,380,PZ,28.86334
