RACK01,LADA,NI1,C1,17501130510037,2010010605,A,3500,PZ,1,3500,
RACK01,LADA,NI1,C1,17501130510037,2010010605,A,3500,PZ,1,3500,
RACK01,LADA,NI1,C1,17501130510037,2010010605,A,3500,PZ,1.67,5845.00,
RACK01,LADA,NI1,C1,27501130515008,2010021613A,A,8000,PZ,2.43,19440.00,
RACK01,LADA,NI1,C1,17501130510105,2010010613,A,6000,PZ,2.25,13500.00,
RACK01,LADA,NI1,C1,17501130510105,2010010613,A,10000,PZ,2.25,22500.00,
RACK01,LADA,NI1,C1,17501130510013,2010010601,A,6500,PZ,1.21,7865.00,
RACK01,LADA,NI1,C1,17501130510013,2010010601,A,8000,PZ,1.21,9680.00,
