RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,15,1,1,28266.00,PZ,2.43,36.45,09/08/2021 15:33:16
RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,25,2,2,28266.00,PZ,2.43,60.75,09/08/2021 15:33:30
RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,5001,3,3,28266.00,PZ,2.43,12152.43,09/08/2021 15:33:43
RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,23,4,4,28266.00,PZ,2.43,55.89,09/08/2021 15:33:55
RACK01,LADA,NI1,2,7501130515004,2010021613A,C,10008000,5,5,28266.00,PZ,2.43,24319440.00,09/08/2021 15:34:18
RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,45,1,1,28266.00,PZ,2.43,109.35,09/08/2021 16:15:25
RACK01,LADA,NI1,C1,7501130515004,2010021613A,C,25,1,1,28266.00,PZ,2.43,60.75,10/08/2021 12:08:17
RACK01,LADA,NI1,NI1,7501130515004,2010021613A,C,29,1,1,28266.00,PZ,2.43,70.47,10/08/2021 12:13:33
RACK01,LADA,NI1,LADA,7501130515004,2010021613A,C,5001,2,2,28266.00,PZ,2.43,12152.43,10/08/2021 12:14:34
