RACK01,LADA,NI1,C1,17501130525093,2010021601A,B,150,PZ,1.78,267,
RACK01,LADA,NI1,LADA,17501130525093,2010021601A,B,400,PZ,1.78,712,09/08/2021 15:42:11
RACK01,LADA,NI1,C1,17501130515001,2010021613A,B,60,PZ,2.43,145.80,
RACK01,LADA,NI1,C1,17501130525123,2010021605A,B,70,PZ,2.05,143.50,
RACK01,C1,LADA,NI1,17501130525123,2010021605A,B,150,PZ,2.05,307.50,
RACK01,C1,LADA,LADA,17501130525123,2010021605A,B,230,PZ,2.05,471.50,10/08/2021 12:23:23
RACK01,LADA,NI1,RACK01,17501130525093,2010021601A,B,80,PZ,1.78,142.40,
RACK01,LADA,NI1,C1,17501130525093,2010021601A,B,60,PZ,1.78,106.80,10/08/2021 12:36:36
